lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy
en,208,planner,Planner,True,76,76,4x37x2560,-10.181281089782715,140.0,49.0,-8.144070625305176,2,0.5,1000,final_layer
en,208,critic,Critic,True,76,76,4x37x2560,-9.241827011108398,44.0,44.0,-8.464027404785156,2,0.5,1000,final_layer
en,208,refiner,Refiner,True,76,76,4x37x2560,-13.237532615661621,2631.0,49.0,-10.598566055297852,2,0.5,1000,final_layer
en,208,judger,Judger,True,76,76,1x37x2560,-22.910486221313477,22344.0,149.0,-11.114447593688965,,0.0,1000,final_layer
en,209,planner,Planner,True,145,145,4x37x2560,-23.062503814697266,116.0,8.0,-8.834296226501465,2,0.5,1000,final_layer
en,209,critic,Critic,True,145,145,4x37x2560,-24.128177642822266,24.0,8.0,-8.166635513305664,2,0.5,1000,final_layer
en,209,refiner,Refiner,True,145,145,4x37x2560,-30.312503814697266,37719.0,8.0,-12.102848052978516,,0.0,1000,final_layer
en,209,judger,Judger,True,145,145,1x37x2560,-16.626949310302734,62.0,59.0,-11.32604694366455,0,1.0,1000,final_layer
en,210,planner,Planner,True,10,10,4x37x2560,-12.871383666992188,65.0,8.0,-8.70215129852295,2,0.5,1000,final_layer
en,210,critic,Critic,True,10,10,4x37x2560,-23.062585830688477,523.0,8.0,-8.253679275512695,1,0.75,1000,final_layer
en,210,refiner,Refiner,True,10,10,4x37x2560,-15.393465042114258,27287.0,8.0,-12.475931167602539,,0.0,1000,final_layer
en,210,judger,Judger,True,10,10,1x37x2560,-18.437829971313477,285.0,59.0,-11.610783576965332,0,1.0,1000,final_layer
en,211,planner,Planner,True,4,4,4x37x2560,-17.142860412597656,117.0,30.0,-9.698883056640625,2,0.5,1000,final_layer
en,211,critic,Critic,True,4,4,4x37x2560,-24.125553131103516,55.0,30.0,-9.453113555908203,2,0.5,1000,final_layer
en,211,refiner,Refiner,True,4,4,4x37x2560,-35.1171875,70403.0,30.0,-10.644098281860352,,0.0,1000,final_layer
en,211,judger,Judger,True,4,4,1x37x2560,-21.909122467041016,13015.0,96.0,-10.87573528289795,,0.0,1000,final_layer
en,212,planner,Planner,True,5,5,4x37x2560,-17.569217681884766,13.0,13.0,-8.480487823486328,2,0.5,1000,final_layer
en,212,critic,Critic,True,5,5,4x37x2560,-26.376502990722656,136.0,38.0,-8.226984024047852,2,0.5,1000,final_layer
en,212,refiner,Refiner,True,5,5,4x37x2560,-22.006492614746094,3685.0,38.0,-10.18952751159668,2,0.5,1000,final_layer
en,212,judger,Judger,True,5,5,1x37x2560,-24.516185760498047,35628.0,105.0,-11.083733558654785,,0.0,1000,final_layer
en,213,planner,Planner,True,250,250,4x37x2560,-12.166077613830566,37.0,12.0,-9.173704147338867,2,0.5,1000,final_layer
en,213,critic,Critic,True,250,250,4x37x2560,-11.14840316772461,5.0,5.0,-6.914682865142822,2,0.5,1000,final_layer
en,213,refiner,Refiner,True,250,250,4x37x2560,-36.43805694580078,136664.0,12.0,-11.19886302947998,2,0.5,1000,final_layer
en,213,judger,Judger,True,250,250,1x37x2560,-20.595767974853516,4052.0,63.0,-13.949929237365723,,0.0,1000,final_layer
en,214,planner,Planner,True,8,8,4x37x2560,-13.205394744873047,39.0,39.0,-8.075020790100098,2,0.5,1000,final_layer
en,214,critic,Critic,True,8,8,4x37x2560,-21.947315216064453,533.0,49.0,-9.105198860168457,2,0.5,1000,final_layer
en,214,refiner,Refiner,True,8,8,4x37x2560,-32.68751525878906,80546.0,49.0,-10.27782154083252,,0.0,1000,final_layer
en,214,judger,Judger,True,8,8,1x37x2560,-25.26792335510254,51414.0,152.0,-10.300739288330078,,0.0,1000,final_layer
en,215,planner,Planner,True,44,44,4x37x2560,-14.290183067321777,148.0,23.0,-9.9323148727417,2,0.5,1000,final_layer
en,215,critic,Critic,True,44,44,4x37x2560,-9.98919677734375,112.0,30.0,-9.599542617797852,2,0.5,1000,final_layer
en,215,refiner,Refiner,True,44,44,4x37x2560,-13.92552661895752,8309.0,30.0,-10.547731399536133,,0.0,1000,final_layer
en,215,judger,Judger,True,44,44,1x37x2560,-22.813825607299805,23852.0,96.0,-10.822959899902344,,0.0,1000,final_layer
en,216,planner,Planner,True,220,220,4x37x2560,-26.312545776367188,48.0,12.0,-8.866190910339355,2,0.5,1000,final_layer
en,216,critic,Critic,True,220,220,4x37x2560,-24.0,34.0,12.0,-7.254209995269775,2,0.5,1000,final_layer
en,216,refiner,Refiner,True,220,220,4x37x2560,-21.18947410583496,1207.0,12.0,-12.155837059020996,2,0.5,1000,final_layer
en,216,judger,Judger,True,220,220,1x37x2560,-22.156648635864258,8903.0,63.0,-14.097700119018555,,0.0,1000,final_layer
en,217,planner,Planner,True,15,15,4x37x2560,-18.009763717651367,31.0,8.0,-6.624077796936035,2,0.5,1000,final_layer
en,217,critic,Critic,True,15,15,4x37x2560,-18.25259017944336,568.0,8.0,-8.45749568939209,2,0.5,1000,final_layer
en,217,refiner,Refiner,True,15,15,4x37x2560,-28.6875,747.0,8.0,-10.05128288269043,3,0.25,1000,final_layer
en,217,judger,Judger,True,15,15,1x37x2560,-12.388055801391602,22.0,22.0,-10.984514236450195,0,1.0,1000,final_layer
en,218,planner,Planner,True,45,45,4x37x2560,-25.700950622558594,517.0,30.0,-8.935131072998047,2,0.5,1000,final_layer
en,218,critic,Critic,True,45,45,4x37x2560,-25.93761444091797,1433.0,30.0,-10.190019607543945,,0.0,1000,final_layer
en,218,refiner,Refiner,True,45,45,4x37x2560,-26.750001907348633,723.0,30.0,-10.521791458129883,2,0.5,1000,final_layer
en,218,judger,Judger,True,45,45,1x37x2560,-21.07048988342285,16822.0,96.0,-10.865550994873047,,0.0,1000,final_layer
en,219,planner,Planner,True,54,54,4x37x2560,-13.032515525817871,61.0,38.0,-7.908669471740723,2,0.5,1000,final_layer
en,219,critic,Critic,True,54,54,4x37x2560,-24.5625,31.0,31.0,-8.606990814208984,1,0.75,1000,final_layer
en,219,refiner,Refiner,True,54,54,4x37x2560,-24.78131103515625,930.0,38.0,-8.745582580566406,3,0.25,1000,final_layer
en,219,judger,Judger,True,54,54,1x37x2560,-23.12795639038086,22543.0,105.0,-11.199376106262207,,0.0,1000,final_layer
en,220,planner,Planner,True,70,70,4x37x2560,-14.992768287658691,54.0,49.0,-8.673319816589355,2,0.5,1000,final_layer
en,220,critic,Critic,True,70,70,4x37x2560,-28.750001907348633,2016.0,49.0,-7.798119068145752,2,0.5,1000,final_layer
en,220,refiner,Refiner,True,70,70,4x37x2560,-14.607630729675293,1921.0,49.0,-10.361750602722168,2,0.5,1000,final_layer
en,220,judger,Judger,True,70,70,1x37x2560,-22.32098388671875,18287.0,149.0,-10.906669616699219,,0.0,1000,final_layer
en,221,planner,Planner,True,90,90,4x37x2560,-19.750492095947266,77.0,48.0,-8.369665145874023,2,0.5,1000,final_layer
en,221,critic,Critic,True,90,90,4x37x2560,-27.188533782958984,1131.0,48.0,-8.140179634094238,,0.0,1000,final_layer
en,221,refiner,Refiner,True,90,90,4x37x2560,-16.319969177246094,52252.0,48.0,-10.137347221374512,,0.0,1000,final_layer
en,221,judger,Judger,True,90,90,1x37x2560,-25.037412643432617,44693.0,160.0,-10.404335021972656,,0.0,1000,final_layer
en,222,planner,Planner,True,140,140,4x37x2560,-17.824790954589844,140.0,8.0,-8.706395149230957,2,0.5,1000,final_layer
en,222,critic,Critic,True,140,140,4x37x2560,-21.813827514648438,33.0,8.0,-8.507067680358887,2,0.5,1000,final_layer
en,222,refiner,Refiner,True,140,140,4x37x2560,-15.664457321166992,1478.0,8.0,-12.101051330566406,2,0.5,1000,final_layer
en,222,judger,Judger,True,140,140,1x37x2560,-14.003122329711914,23.0,23.0,-11.022542953491211,0,1.0,1000,final_layer
en,223,planner,Planner,True,20000,20000,4x37x2560,-16.85068702697754,72.0,12.0,-9.484285354614258,2,0.5,1000,final_layer
en,223,critic,Critic,True,20000,20000,4x37x2560,-25.187503814697266,814.0,12.0,-10.31603717803955,2,0.5,1000,final_layer
en,223,refiner,Refiner,True,20000,20000,4x37x2560,-28.562604904174805,31483.0,12.0,-11.795888900756836,2,0.5,1000,final_layer
en,223,judger,Judger,True,20000,20000,1x37x2560,-20.12826919555664,1899.0,63.0,-13.834175109863281,,0.0,1000,final_layer
en,224,planner,Planner,True,180,180,4x37x2560,-17.855775833129883,174.0,8.0,-8.735845565795898,2,0.5,1000,final_layer
en,224,critic,Critic,True,180,180,4x37x2560,-22.68756675720215,110.0,8.0,-8.968341827392578,3,0.25,1000,final_layer
en,224,refiner,Refiner,True,180,180,4x37x2560,-24.593778610229492,18541.0,8.0,-11.833780288696289,,0.0,1000,final_layer
en,224,judger,Judger,True,180,180,1x37x2560,-16.31434440612793,68.0,59.0,-11.71744441986084,0,1.0,1000,final_layer
en,225,planner,Planner,True,9,9,4x37x2560,-15.845096588134766,151.0,48.0,-8.458986282348633,2,0.5,1000,final_layer
en,225,critic,Critic,True,9,9,4x37x2560,-29.187559127807617,8246.0,48.0,-8.219134330749512,2,0.5,1000,final_layer
en,225,refiner,Refiner,True,9,9,4x37x2560,-26.901945114135742,111428.0,48.0,-10.08346176147461,,0.0,1000,final_layer
en,225,judger,Judger,True,9,9,1x37x2560,-25.87608528137207,69955.0,160.0,-10.401261329650879,,0.0,1000,final_layer
en,226,planner,Planner,True,33,33,4x37x2560,-16.161666870117188,57.0,19.0,-7.410909652709961,2,0.5,1000,final_layer
en,226,critic,Critic,True,33,33,4x37x2560,-18.725221633911133,43.0,19.0,-6.761683464050293,1,0.75,1000,final_layer
en,226,refiner,Refiner,True,33,33,4x37x2560,-21.935955047607422,21407.0,19.0,-12.024837493896484,,0.0,1000,final_layer
en,226,judger,Judger,True,33,33,1x37x2560,-23.531761169433594,21720.0,80.0,-12.385889053344727,,0.0,1000,final_layer
en,227,planner,Planner,False,9.00,9,4x37x2560,-15.438904762268066,37.0,37.0,-8.240229606628418,2,0.5,1000,final_layer
en,227,critic,Critic,False,9.00,9,4x37x2560,-30.032161712646484,2214.0,48.0,-8.805704116821289,2,0.5,1000,final_layer
en,227,refiner,Refiner,False,9.00,9,4x37x2560,-13.312768936157227,7019.0,48.0,-9.10973834991455,,0.0,1000,final_layer
en,227,judger,Judger,False,9.00,9,1x37x2560,-26.189136505126953,79511.0,160.0,-10.453628540039062,,0.0,1000,final_layer
en,228,planner,Planner,True,1,1,4x37x2560,-25.8264217376709,473.0,8.0,-7.900357246398926,2,0.5,1000,final_layer
en,228,critic,Critic,True,1,1,4x37x2560,-25.500003814697266,4593.0,8.0,-8.60092830657959,2,0.5,1000,final_layer
en,228,refiner,Refiner,True,1,1,4x37x2560,-31.53125,26501.0,8.0,-9.701078414916992,2,0.5,1000,final_layer
en,228,judger,Judger,True,1,1,1x37x2560,-17.631689071655273,384.0,59.0,-11.980998992919922,0,1.0,1000,final_layer
en,229,planner,Planner,True,21,21,4x37x2560,-9.97498607635498,12.0,12.0,-7.785715103149414,2,0.5,1000,final_layer
en,229,critic,Critic,True,21,21,4x37x2560,-18.43752670288086,20.0,12.0,-7.855352401733398,1,0.75,1000,final_layer
en,229,refiner,Refiner,True,21,21,4x37x2560,-20.93804359436035,220.0,12.0,-10.379341125488281,2,0.5,1000,final_layer
en,229,judger,Judger,True,21,21,1x37x2560,-20.533740997314453,1880.0,63.0,-14.182518005371094,,0.0,1000,final_layer
en,230,planner,Planner,True,276000,276000,4x37x2560,-15.250097274780273,3.0,3.0,-7.4939727783203125,2,0.5,1000,final_layer
en,230,critic,Critic,True,276000,276000,4x37x2560,-22.561969757080078,41.0,12.0,-8.116561889648438,2,0.5,1000,final_layer
en,230,refiner,Refiner,True,276000,276000,4x37x2560,-30.21875,8780.0,12.0,-11.929098129272461,,0.0,1000,final_layer
en,230,judger,Judger,True,276000,276000,1x37x2560,-21.719449996948242,8090.0,63.0,-14.036443710327148,,0.0,1000,final_layer
en,231,planner,Planner,True,50,50,4x37x2560,-14.390862464904785,185.0,9.0,-8.518444061279297,2,0.5,1000,final_layer
en,231,critic,Critic,True,50,50,4x37x2560,-13.690317153930664,129.0,38.0,-8.455535888671875,2,0.5,1000,final_layer
en,231,refiner,Refiner,True,50,50,4x37x2560,-15.938519477844238,4350.0,38.0,-9.026472091674805,2,0.5,1000,final_layer
en,231,judger,Judger,True,50,50,1x37x2560,-23.506929397583008,29271.0,105.0,-11.279451370239258,,0.0,1000,final_layer
en,232,planner,Planner,True,75,75,4x37x2560,-26.412708282470703,127.0,49.0,-8.485795974731445,2,0.5,1000,final_layer
en,232,critic,Critic,True,75,75,4x37x2560,-25.562517166137695,343.0,49.0,-9.514650344848633,2,0.5,1000,final_layer
en,232,refiner,Refiner,True,75,75,4x37x2560,-29.187532424926758,30734.0,49.0,-10.819385528564453,2,0.5,1000,final_layer
en,232,judger,Judger,True,75,75,1x37x2560,-22.37967300415039,19173.0,149.0,-11.138679504394531,,0.0,1000,final_layer
en,233,planner,Planner,True,12,12,4x37x2560,-17.298974990844727,83.0,8.0,-8.932451248168945,2,0.5,1000,final_layer
en,233,critic,Critic,True,12,12,4x37x2560,-22.698549270629883,29.0,8.0,-8.720157623291016,2,0.5,1000,final_layer
en,233,refiner,Refiner,True,12,12,4x37x2560,-30.59375,2982.0,8.0,-11.93972396850586,2,0.5,1000,final_layer
en,233,judger,Judger,True,12,12,1x37x2560,-16.188682556152344,57.0,57.0,-11.45218563079834,0,1.0,1000,final_layer
en,234,planner,Planner,True,21,21,4x37x2560,-17.250032424926758,4.0,4.0,-7.778373718261719,2,0.5,1000,final_layer
en,234,critic,Critic,True,21,21,4x37x2560,-24.004079818725586,23.0,12.0,-7.550712585449219,2,0.5,1000,final_layer
en,234,refiner,Refiner,True,21,21,4x37x2560,-22.875,14.0,12.0,-11.159637451171875,2,0.5,1000,final_layer
en,234,judger,Judger,True,21,21,1x37x2560,-21.470706939697266,10392.0,63.0,-14.052412033081055,,0.0,1000,final_layer
en,235,planner,Planner,True,10,10,4x37x2560,-15.250144958496094,8.0,8.0,-8.287378311157227,2,0.5,1000,final_layer
en,235,critic,Critic,True,10,10,4x37x2560,-24.93759536743164,91.0,8.0,-9.766134262084961,2,0.5,1000,final_layer
en,235,refiner,Refiner,True,10,10,4x37x2560,-31.75,12671.0,8.0,-12.595392227172852,,0.0,1000,final_layer
en,235,judger,Judger,True,10,10,1x37x2560,-15.751642227172852,49.0,49.0,-11.266510009765625,0,1.0,1000,final_layer
en,236,planner,Planner,True,31,31,4x37x2560,-15.779759407043457,18.0,18.0,-7.321263790130615,2,0.5,1000,final_layer
en,236,critic,Critic,True,31,31,4x37x2560,-19.511890411376953,79.0,19.0,-7.055020809173584,1,0.75,1000,final_layer
en,236,refiner,Refiner,True,31,31,4x37x2560,-25.00000762939453,925.0,19.0,-10.469343185424805,3,0.25,1000,final_layer
en,236,judger,Judger,True,31,31,1x37x2560,-22.47008514404297,12090.0,80.0,-12.461708068847656,,0.0,1000,final_layer
en,237,planner,Planner,True,90,90,4x37x2560,-17.812541961669922,21.0,21.0,-7.840802192687988,2,0.5,1000,final_layer
en,237,critic,Critic,True,90,90,4x37x2560,-29.1250057220459,1499.0,48.0,-9.628815650939941,,0.0,1000,final_layer
en,237,refiner,Refiner,True,90,90,4x37x2560,-31.3125,1033.0,48.0,-9.219976425170898,,0.0,1000,final_layer
en,237,judger,Judger,True,90,90,1x37x2560,-25.564611434936523,67345.0,160.0,-10.484482765197754,,0.0,1000,final_layer
en,238,planner,Planner,True,68,68,4x37x2560,-24.693429946899414,230.0,33.0,-9.426916122436523,2,0.5,1000,final_layer
en,238,critic,Critic,True,68,68,4x37x2560,-21.004106521606445,962.0,42.0,-10.306448936462402,2,0.5,1000,final_layer
en,238,refiner,Refiner,True,68,68,4x37x2560,-37.3125,62017.0,42.0,-11.319116592407227,2,0.5,1000,final_layer
en,238,judger,Judger,True,68,68,1x37x2560,-22.19225311279297,22402.0,123.0,-11.472407341003418,,0.0,1000,final_layer
en,239,planner,Planner,True,280,280,4x37x2560,-20.263471603393555,110.0,12.0,-9.469545364379883,2,0.5,1000,final_layer
en,239,critic,Critic,True,280,280,4x37x2560,-30.5625,338.0,12.0,-9.432901382446289,2,0.5,1000,final_layer
en,239,refiner,Refiner,True,280,280,4x37x2560,-34.25,15335.0,12.0,-11.363810539245605,2,0.5,1000,final_layer
en,239,judger,Judger,True,280,280,1x37x2560,-21.127586364746094,3135.0,63.0,-14.085914611816406,,0.0,1000,final_layer
en,240,planner,Planner,True,21,21,4x37x2560,-18.270633697509766,77.0,12.0,-9.163854598999023,2,0.5,1000,final_layer
en,240,critic,Critic,True,21,21,4x37x2560,-21.12507438659668,11.0,11.0,-8.66080379486084,2,0.5,1000,final_layer
en,240,refiner,Refiner,True,21,21,4x37x2560,-25.9375,167.0,12.0,-11.523497581481934,3,0.25,1000,final_layer
en,240,judger,Judger,True,21,21,1x37x2560,-19.913347244262695,3833.0,63.0,-13.887788772583008,,0.0,1000,final_layer
en,241,planner,Planner,True,6,6,4x37x2560,-19.064685821533203,29.0,29.0,-9.341389656066895,2,0.5,1000,final_layer
en,241,critic,Critic,True,6,6,4x37x2560,-25.571115493774414,515.0,42.0,-9.39097785949707,2,0.5,1000,final_layer
en,241,refiner,Refiner,True,6,6,4x37x2560,-38.390625,97471.0,42.0,-10.860077857971191,2,0.5,1000,final_layer
en,241,judger,Judger,True,6,6,1x37x2560,-22.813350677490234,14247.0,123.0,-11.452756881713867,,0.0,1000,final_layer
en,242,planner,Planner,False,6,3,4x37x2560,-13.413883209228516,42.0,19.0,-7.413753509521484,2,0.5,1000,final_layer
en,242,critic,Critic,False,6,3,4x37x2560,-26.125003814697266,2387.0,19.0,-7.028124809265137,1,0.75,1000,final_layer
en,242,refiner,Refiner,False,6,3,4x37x2560,-30.718753814697266,33581.0,19.0,-12.146068572998047,,0.0,1000,final_layer
en,242,judger,Judger,False,6,3,1x37x2560,-22.449323654174805,15925.0,80.0,-12.391800880432129,,0.0,1000,final_layer
en,243,planner,Planner,True,250,250,4x37x2560,-10.69647216796875,22.0,12.0,-8.231378555297852,2,0.5,1000,final_layer
en,243,critic,Critic,True,250,250,4x37x2560,-7.700719833374023,5.0,5.0,-7.700719833374023,2,0.5,1000,final_layer
en,243,refiner,Refiner,True,250,250,4x37x2560,-39.65625,43166.0,12.0,-10.837862014770508,2,0.5,1000,final_layer
en,243,judger,Judger,True,250,250,1x37x2560,-21.37647247314453,4980.0,63.0,-13.986806869506836,,0.0,1000,final_layer
en,244,planner,Planner,True,20,20,4x37x2560,-9.904227256774902,21.0,12.0,-8.367857933044434,2,0.5,1000,final_layer
en,244,critic,Critic,True,20,20,4x37x2560,-22.187536239624023,48.0,12.0,-7.847970485687256,1,0.75,1000,final_layer
en,244,refiner,Refiner,True,20,20,4x37x2560,-15.68859577178955,10921.0,12.0,-9.631797790527344,,0.0,1000,final_layer
en,244,judger,Judger,True,20,20,1x37x2560,-21.0242977142334,7134.0,63.0,-14.169133186340332,,0.0,1000,final_layer
en,245,planner,Planner,True,7,7,4x37x2560,-17.39284896850586,112.0,49.0,-8.224842071533203,2,0.5,1000,final_layer
en,245,critic,Critic,True,7,7,4x37x2560,-25.93757438659668,309.0,49.0,-9.229782104492188,2,0.5,1000,final_layer
en,245,refiner,Refiner,True,7,7,4x37x2560,-35.453125,70252.0,49.0,-10.730982780456543,2,0.5,1000,final_layer
en,245,judger,Judger,True,7,7,1x37x2560,-23.071521759033203,18625.0,149.0,-11.173748016357422,,0.0,1000,final_layer
en,246,planner,Planner,True,27000,27000,4x37x2560,-10.894575119018555,15.0,12.0,-7.986299991607666,2,0.5,1000,final_layer
en,246,critic,Critic,True,27000,27000,4x37x2560,-6.4347710609436035,16.0,12.0,-6.4347710609436035,1,0.75,1000,final_layer
en,246,refiner,Refiner,True,27000,27000,4x37x2560,-15.75001335144043,4.0,4.0,-7.986909866333008,2,0.5,1000,final_layer
en,246,judger,Judger,True,27000,27000,1x37x2560,-21.938316345214844,5297.0,63.0,-14.190804481506348,,0.0,1000,final_layer
en,247,planner,Planner,True,32,32,4x37x2560,-9.193130493164062,81.0,19.0,-7.230691909790039,2,0.5,1000,final_layer
en,247,critic,Critic,True,32,32,4x37x2560,-25.500030517578125,883.0,19.0,-6.652182579040527,1,0.75,1000,final_layer
en,247,refiner,Refiner,True,32,32,4x37x2560,-26.500198364257812,44426.0,19.0,-11.49305534362793,,0.0,1000,final_layer
en,247,judger,Judger,True,32,32,1x37x2560,-22.001047134399414,10002.0,80.0,-12.657147407531738,,0.0,1000,final_layer
en,248,planner,Planner,True,300,300,4x37x2560,-28.9375057220459,6401.0,19.0,-7.621790885925293,2,0.5,1000,final_layer
en,248,critic,Critic,True,300,300,4x37x2560,-22.005237579345703,256.0,19.0,-7.171847343444824,3,0.25,1000,final_layer
en,248,refiner,Refiner,True,300,300,4x37x2560,-28.718753814697266,16879.0,19.0,-11.122136116027832,,0.0,1000,final_layer
en,248,judger,Judger,True,300,300,1x37x2560,-21.719758987426758,9439.0,80.0,-12.182310104370117,,0.0,1000,final_layer
en,249,planner,Planner,True,5600,5600,4x37x2560,-16.492321014404297,63.0,9.0,-8.541243553161621,2,0.5,1000,final_layer
en,249,critic,Critic,True,5600,5600,4x37x2560,-15.250020980834961,9.0,9.0,-7.367909908294678,2,0.5,1000,final_layer
en,249,refiner,Refiner,True,5600,5600,4x37x2560,-19.403701782226562,5548.0,38.0,-9.225790023803711,2,0.5,1000,final_layer
en,249,judger,Judger,True,5600,5600,1x37x2560,-23.033143997192383,18849.0,105.0,-11.384223937988281,,0.0,1000,final_layer
es,0,planner,Planner,True,18,18,4x37x2560,-19.035144805908203,1947.0,8.0,-10.010605812072754,2,0.5,1000,final_layer
es,0,critic,Critic,True,18,18,4x37x2560,-22.875152587890625,800.0,8.0,-7.741307258605957,2,0.5,1000,final_layer
es,0,refiner,Refiner,True,18,18,4x37x2560,-22.0927677154541,31902.0,8.0,-9.42699146270752,2,0.5,1000,final_layer
es,0,judger,Judger,True,18,18,1x37x2560,-1.4085444211959839,2.0,2.0,-1.4085444211959839,0,1.0,1000,final_layer
es,1,planner,Planner,True,3,3,4x37x2560,-19.526634216308594,630.0,19.0,-9.468277931213379,3,0.25,1000,final_layer
es,1,critic,Critic,True,3,3,4x37x2560,-27.187522888183594,6550.0,19.0,-7.7557525634765625,,0.0,1000,final_layer
es,1,refiner,Refiner,True,3,3,4x37x2560,-23.14671516418457,61347.0,19.0,-8.630180358886719,,0.0,1000,final_layer
es,1,judger,Judger,True,3,3,1x37x2560,-11.058891296386719,73.0,73.0,-11.058891296386719,0,1.0,1000,final_layer
es,2,planner,Planner,True,70000,70000,4x37x2560,-20.629657745361328,455.0,49.0,-10.032272338867188,2,0.5,1000,final_layer
es,2,critic,Critic,True,70000,70000,4x37x2560,-24.82133674621582,81929.0,49.0,-9.06663703918457,,0.0,1000,final_layer
es,2,refiner,Refiner,True,70000,70000,4x37x2560,-31.316421508789062,134291.0,49.0,-9.803295135498047,2,0.5,1000,final_layer
es,2,judger,Judger,True,70000,70000,1x37x2560,-12.886384963989258,422.0,149.0,-10.579121589660645,0,1.0,1000,final_layer
es,3,planner,Planner,True,540,540,4x37x2560,-21.14171600341797,875.0,38.0,-9.556653022766113,2,0.5,1000,final_layer
es,3,critic,Critic,True,540,540,4x37x2560,-24.064035415649414,1887.0,38.0,-9.931121826171875,2,0.5,1000,final_layer
es,3,refiner,Refiner,True,540,540,4x37x2560,-31.593774795532227,16118.0,38.0,-8.680331230163574,2,0.5,1000,final_layer
es,3,judger,Judger,True,540,540,1x37x2560,-12.244203567504883,293.0,105.0,-10.317941665649414,0,1.0,1000,final_layer
es,4,planner,Planner,True,20,20,4x37x2560,-19.68755340576172,533.0,12.0,-10.223566055297852,2,0.5,1000,final_layer
es,4,critic,Critic,True,20,20,4x37x2560,-19.001956939697266,173.0,12.0,-8.088645935058594,2,0.5,1000,final_layer
es,4,refiner,Refiner,True,20,20,4x37x2560,-21.81902313232422,1001.0,12.0,-11.081581115722656,2,0.5,1000,final_layer
es,4,judger,Judger,True,20,20,1x37x2560,-9.063066482543945,47.0,47.0,-9.063066482543945,0,1.0,1000,final_layer
es,5,planner,Planner,False,,64,4x37x2560,-18.130830764770508,893.0,42.0,-10.356383323669434,2,0.5,1000,final_layer
es,5,critic,Critic,False,,64,4x37x2560,-28.875112533569336,50955.0,42.0,-9.393744468688965,,0.0,1000,final_layer
es,5,refiner,Refiner,False,,64,4x37x2560,-29.21875,51001.0,42.0,-9.74361515045166,,0.0,1000,final_layer
es,5,judger,Judger,False,,64,1x37x2560,-11.871920585632324,146.0,123.0,-10.965045928955078,0,1.0,1000,final_layer
es,6,planner,Planner,True,260,260,4x37x2560,-16.886180877685547,67.0,12.0,-9.51809310913086,2,0.5,1000,final_layer
es,6,critic,Critic,True,260,260,4x37x2560,-19.56391716003418,239.0,12.0,-8.044172286987305,2,0.5,1000,final_layer
es,6,refiner,Refiner,True,260,260,4x37x2560,-20.703369140625,9743.0,12.0,-8.698966979980469,2,0.5,1000,final_layer
es,6,judger,Judger,True,260,260,1x37x2560,-10.137279510498047,77.0,63.0,-10.137279510498047,0,1.0,1000,final_layer
es,7,planner,Planner,True,160,160,4x37x2560,-18.383817672729492,167.0,8.0,-9.939300537109375,2,0.5,1000,final_layer
es,7,critic,Critic,True,160,160,4x37x2560,-23.72638511657715,1675.0,8.0,-10.293069839477539,,0.0,1000,final_layer
es,7,refiner,Refiner,True,160,160,4x37x2560,-17.973392486572266,3360.0,8.0,-9.460005760192871,2,0.5,1000,final_layer
es,7,judger,Judger,True,160,160,1x37x2560,-1.049499273300171,1.0,1.0,-1.049499273300171,0,1.0,1000,final_layer
es,8,planner,Planner,True,45,45,4x37x2560,-19.389055252075195,222.0,30.0,-9.377409934997559,2,0.5,1000,final_layer
es,8,critic,Critic,True,45,45,4x37x2560,-22.446168899536133,509.0,30.0,-9.414024353027344,2,0.5,1000,final_layer
es,8,refiner,Refiner,True,45,45,4x37x2560,-20.66242790222168,2128.0,30.0,-10.149049758911133,2,0.5,1000,final_layer
es,8,judger,Judger,True,45,45,1x37x2560,-10.232634544372559,95.0,95.0,-9.973196029663086,0,1.0,1000,final_layer
es,9,planner,Planner,True,460,460,4x37x2560,-15.440984725952148,644.0,30.0,-10.124237060546875,2,0.5,1000,final_layer
es,9,critic,Critic,True,460,460,4x37x2560,-27.81252670288086,16925.0,30.0,-10.464883804321289,2,0.5,1000,final_layer
es,9,refiner,Refiner,True,460,460,4x37x2560,-25.81273651123047,4148.0,30.0,-10.344554901123047,,0.0,1000,final_layer
es,9,judger,Judger,True,460,460,1x37x2560,-11.012721061706543,86.0,86.0,-9.941399574279785,0,1.0,1000,final_layer
es,10,planner,Planner,True,366,366,4x37x2560,-18.52345848083496,362.0,19.0,-8.8837890625,2,0.5,1000,final_layer
es,10,critic,Critic,True,366,366,4x37x2560,-22.547422409057617,45765.0,19.0,-8.815099716186523,,0.0,1000,final_layer
es,10,refiner,Refiner,True,366,366,4x37x2560,-24.524744033813477,94946.0,19.0,-10.020790100097656,,0.0,1000,final_layer
es,10,judger,Judger,True,366,366,1x37x2560,-12.70190715789795,84.0,80.0,-11.914237976074219,0,1.0,1000,final_layer
es,11,planner,Planner,True,694,694,4x37x2560,-16.766952514648438,209.0,42.0,-10.052730560302734,2,0.5,1000,final_layer
es,11,critic,Critic,True,694,694,4x37x2560,-23.937532424926758,1767.0,42.0,-9.056617736816406,2,0.5,1000,final_layer
