stage,rank_threshold,score,example_pearson,example_spearman,language_pearson,language_spearman,score_mean_correct,score_mean_wrong,accuracy_aligned,language_abs_pearson,example_abs_pearson
shared_after_critic,10,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,25,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,50,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,100,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,250,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,500,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,1000,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,2500,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,5000,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,10000,best_rank_score,0.08031433634104983,0.0861368641812296,0.2671550324836135,0.2687934080711411,0.18950538116695637,0.180973476183158,True,0.2671550324836135,0.08031433634104983
shared_after_critic,2500,emerged,0.023495936825050013,0.023495936825049815,0.2632819835432599,0.31882253093824686,0.9929783499122293,0.9884726224783862,True,0.2632819835432599,0.023495936825050013
shared_after_critic,1,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,5,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,10,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,25,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,50,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,100,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,250,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,500,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,1000,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,2500,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,5000,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_critic,10000,best_inverse_rank,0.060742136027802006,0.0861368641812296,0.2602571619258234,0.2687934080711411,0.02465220314354879,0.019597966489446294,True,0.2602571619258234,0.060742136027802006
shared_after_refiner,10,emerged,0.038529981223075584,0.03852998122307564,0.2597119334715537,0.2910124742102098,0.05558806319485079,0.03842459173871278,True,0.2597119334715537,0.038529981223075584
shared_with_judger,10,latent_reasoning_score,0.025970801857378472,-0.0016210387143828033,0.2567243411466822,0.15068493150684933,0.05162713237610837,0.04381881327126282,True,0.2567243411466822,0.025970801857378472
shared_after_planner,1,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,5,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,10,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,25,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,50,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,100,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,250,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,500,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,1000,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,2500,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,5000,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_planner,10000,final_inverse_rank,0.0420770319071692,0.06677485683128911,0.25451562011607026,0.15945371665237182,0.013771107396204902,0.011429519024569672,True,0.25451562011607026,0.0420770319071692
shared_after_critic,100,latent_reasoning_score,0.07661787460340436,0.0882823254115574,0.25433745350983955,0.25057012616801283,0.308806319485079,0.2557636887608069,True,0.25433745350983955,0.07661787460340436
shared_after_critic,5000,emerged,0.009557180755214294,0.00955718075521431,0.2540813273073326,0.23959086675243008,0.9988297249853716,0.9980787704130644,True,0.2540813273073326,0.009557180755214294
shared_after_refiner,5000,emerged,0.009557180755214294,0.00955718075521431,0.2540813273073326,0.23959086675243008,0.9988297249853716,0.9980787704130644,True,0.2540813273073326,0.009557180755214294
shared_after_critic,50,latent_reasoning_score,0.07115935227851214,0.06292850613134383,0.2524497390638347,0.2961283309258334,0.19177881802223523,0.1484149855907781,True,0.2524497390638347,0.07115935227851214
shared_after_refiner,1,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,5,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,10,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,25,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,50,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,100,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,250,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,500,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,1000,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,2500,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,5000,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_refiner,10000,final_inverse_rank,0.018503210429263086,0.07652430395350733,0.24941192416621516,0.41913548377194887,0.003356415214055881,0.002590803547096393,True,0.24941192416621516,0.018503210429263086
shared_after_planner,2500,emerged,0.019080639899517474,0.019080639899517464,0.24683585812068048,0.4086128521889546,0.9906377998829725,0.9865513928914506,True,0.24683585812068048,0.019080639899517474
shared_with_judger,25,emerged,0.03101463856375428,0.03101463856375419,0.24538860656601724,0.3234632537805257,0.3932124049151551,0.3621517771373679,True,0.24538860656601724,0.03101463856375428
shared_after_planner,5000,emerged,0.01170937304786924,0.011709373047869159,0.24324112264752473,0.3831070831790977,0.9982445874780573,0.9971181556195965,True,0.24324112264752473,0.01170937304786924
shared_after_planner,1000,latent_reasoning_score,0.07285498617860978,0.07130622449970614,0.24042776637288352,0.45080209563511825,0.4454359274429491,0.4238712776176753,True,0.24042776637288352,0.07285498617860978
shared_after_refiner,100,latent_reasoning_score,0.06842697268748808,0.08733324752785004,0.2348581979130571,0.2733492285469231,0.36849034523112933,0.31460134486071084,True,0.2348581979130571,0.06842697268748808
shared_after_planner,50,emerged,0.062020122641252354,0.0620201226412526,0.23383697354157074,0.2961283309258334,0.267407840842598,0.21229586935638808,True,0.23383697354157074,0.062020122641252354
shared_after_refiner,1,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,5,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,10,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,25,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,50,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,100,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,250,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,500,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,1000,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,2500,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,5000,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_refiner,10000,final_rank_score,0.04748810191786152,0.07652430395350733,0.22537354069096863,0.13667461427346156,0.11365767545032132,0.1100550085246384,True,0.22537354069096863,0.04748810191786152
shared_after_planner,100,emerged,0.06344899456462041,0.06344899456462044,0.22526642900011673,0.25057012616801283,0.43417203042715036,0.36983669548511044,True,0.22526642900011673,0.06344899456462041
shared_with_judger,100,latent_reasoning_score,0.06287253718242419,0.06167678409229895,0.2180542858140255,0.2733492285469231,0.3918620875905837,0.3430872681593142,True,0.2180542858140255,0.06287253718242419
shared_after_refiner,50,latent_reasoning_score,0.05943741613446259,0.06608511660666061,0.21623160384997525,0.25057012616801283,0.230934269553345,0.18908101184758244,True,0.21623160384997525,0.05943741613446259
shared_after_refiner,100,emerged,0.0523813816249641,0.052381381624963995,0.21450833525578472,0.2870166899742693,0.4967817437097718,0.44284341978866476,True,0.21450833525578472,0.0523813816249641
shared_after_critic,10,emerged,0.02487210969549494,0.02487210969549495,0.20780444098831735,0.1448310305054144,0.04798127559976594,0.037463976945244955,True,0.20780444098831735,0.02487210969549494
shared_after_critic,100,emerged,0.054527922142127074,0.05452792214212703,0.200504246183723,0.2870166899742693,0.4844938560561732,0.42843419788664744,True,0.200504246183723,0.054527922142127074
shared_with_judger,50,latent_reasoning_score,0.05549711034957769,0.04120999534271806,0.200348069576929,0.25057012616801283,0.25304946662465677,0.21414320549767235,True,0.200348069576929,0.05549711034957769
shared_after_refiner,50,emerged,0.04458783326470035,0.04458783326470075,0.17874670874680462,0.25057012616801283,0.3188999414862493,0.276657060518732,True,0.17874670874680462,0.04458783326470035
shared_after_critic,50,emerged,0.03995737624502118,0.039957376245021214,0.16288197438822813,0.25057012616801283,0.30544177881802226,0.2680115273775216,True,0.16288197438822813,0.03995737624502118
shared_after_refiner,2500,latent_reasoning_score,0.02786485733436298,0.026368459037736366,0.13090234453914407,0.2850642505185934,0.8243612248878487,0.819644572526417,True,0.13090234453914407,0.02786485733436298
shared_with_judger,2500,latent_reasoning_score,0.027864857334362895,0.026368459037736366,0.13090234453914373,0.2850642505185934,0.8378718998964757,0.8335180669474618,True,0.13090234453914373,0.027864857334362895
shared_after_refiner,1,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,5,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,10,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,25,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,50,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,100,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,250,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,500,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,1000,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,2500,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,5000,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_refiner,10000,final_logprob,0.030485411569213257,0.016249555552620608,0.11457837234121394,0.03644656380625642,-22.89740211116842,-23.311603479724337,True,0.11457837234121394,0.030485411569213257
shared_after_critic,1,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,5,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,10,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,25,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,50,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,100,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,250,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,500,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,1000,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,2500,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,5000,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,10000,final_inverse_rank,0.02380068259426194,0.12567158558242097,0.09937071381279798,0.3872447404414744,0.00977403245771589,0.008288928774100398,True,0.09937071381279798,0.02380068259426194
shared_after_critic,2500,latent_reasoning_score,0.02841030086636984,0.026368470551591236,0.09894258749172008,0.2765094402222401,0.7398332358104155,0.7348703170028819,True,0.09894258749172008,0.02841030086636984
shared_with_judger,5000,latent_reasoning_score,0.030610021288615466,0.03702140117674979,0.07948904937328914,0.2397260273972603,0.8482693432956746,0.8458582723712407,True,0.07948904937328914,0.030610021288615466
shared_after_refiner,5000,latent_reasoning_score,0.03061002128861545,0.03702140117674979,0.07948904937328795,0.2397260273972603,0.8356251219036475,0.8330131284021774,True,0.07948904937328795,0.03061002128861545
shared_after_critic,5000,latent_reasoning_score,0.035100401445571125,0.03702140117674979,0.06668376355144373,0.18391241968941507,0.7540228203627852,0.7504803073967339,True,0.06668376355144373,0.035100401445571125
shared_after_planner,2500,latent_reasoning_score,0.02843366324795267,0.026348455906261472,0.0553849050848452,0.2054794520547945,0.4881509654768871,0.4824687800192123,True,0.0553849050848452,0.02843366324795267
shared_after_planner,5000,latent_reasoning_score,0.037289235307653996,0.03702044386319654,0.05222258512492161,0.06636172981430676,0.5095084844938561,0.5036023054755043,True,0.05222258512492161,0.037289235307653996
shared_after_critic,10000,latent_reasoning_score,0.038795554722838965,0.03891457407348203,0.046869045971007176,0.0536248555792844,0.760825043885313,0.7579250720461095,True,0.046869045971007176,0.038795554722838965
shared_with_judger,10000,latent_reasoning_score,0.038795554722838826,0.03891457407348203,0.046869045971006974,0.0536248555792844,0.852815411621731,0.8510308135668367,True,0.046869045971006974,0.038795554722838826
shared_after_planner,10000,latent_reasoning_score,0.03879555472283911,0.03891457407348203,0.04686904597100673,0.0536248555792844,0.521650087770626,0.515850144092219,True,0.04686904597100673,0.03879555472283911
shared_after_refiner,10000,latent_reasoning_score,0.038795554722838854,0.03891457407348203,0.046869045971005475,0.0536248555792844,0.8405500292568754,0.8386167146974064,True,0.046869045971005475,0.038795554722838854
shared_with_judger,1,latent_reasoning_score,-0.13757265194326013,-0.1375726519432597,-0.8328789988230448,-0.8184102676178971,0.005986406805599313,0.012857459543338497,False,0.8328789988230448,0.13757265194326013
shared_with_judger,1,emerged,-0.1375726519432595,-0.1375726519432597,-0.8328789988230446,-0.8184102676178971,0.0778232884727911,0.16714697406340057,False,0.8328789988230446,0.1375726519432595
shared_with_judger,1,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,5,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,10,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,25,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,50,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,100,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,250,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,500,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,1000,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,2500,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,5000,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,10000,best_inverse_rank,-0.11088771138276893,-0.019992266997409632,-0.805721179140844,-0.779045301358731,0.14302798679423157,0.21494504218546956,False,0.805721179140844,0.11088771138276893
shared_with_judger,1,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,5,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,10,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,25,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,50,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,100,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,250,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,500,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,1000,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,2500,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,5000,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,10000,final_inverse_rank,-0.12029338936723698,-0.16800871602879364,-0.7986062446533676,-0.8337151470681154,0.1232112692833247,0.20249230476423424,False,0.7986062446533676,0.12029338936723698
shared_with_judger,1,best_rank_score,-0.07080295194814981,-0.019992266997409632,-0.7947646009197676,-0.7380429170766923,0.2582158210609309,0.2788395519903132,False,0.7947646009197676,0.07080295194814981
shared_with_judger,5,best_rank_score,-0.07080295194814981,-0.019992266997409632,-0.7947646009197676,-0.7380429170766923,0.2582158210609309,0.2788395519903132,False,0.7947646009197676,0.07080295194814981
shared_with_judger,10,best_rank_score,-0.07080295194814981,-0.019992266997409632,-0.7947646009197676,-0.7380429170766923,0.2582158210609309,0.2788395519903132,False,0.7947646009197676,0.07080295194814981
shared_with_judger,25,best_rank_score,-0.07080295194814981,-0.019992266997409632,-0.7947646009197676,-0.7380429170766923,0.2582158210609309,0.2788395519903132,False,0.7947646009197676,0.07080295194814981
shared_with_judger,50,best_rank_score,-0.07080295194814981,-0.019992266997409632,-0.7947646009197676,-0.7380429170766923,0.2582158210609309,0.2788395519903132,False,0.7947646009197676,0.07080295194814981
shared_with_judger,100,best_rank_score,-0.07080295194814981,-0.019992266997409632,-0.7947646009197676,-0.7380429170766923,0.2582158210609309,0.2788395519903132,False,0.7947646009197676,0.07080295194814981
shared_with_judger,250,best_rank_score,-0.07080295194814981,-0.019992266997409632,-0.7947646009197676,-0.7380429170766923,0.2582158210609309,0.2788395519903132,False,0.7947646009197676,0.07080295194814981
